F,full_text,in_reply_to_screen_name,id_str,username,clean_text,"Labeling          (1: Negatif,                2: Netral,                   3: Positif)",Column 8
12-09-2024,@garistengah_id Menurutku gpp pemainnya naturalisasi toh mereka membawa nama Indonesia kok.. justru mereka akan menginspirasi anak2 kecil lebih semangat main bola bahkan punya impian jd pemain timnas,garistengah_id,1834173705229894057,Ibu2anak4,Menurutku gpp pemainnya naturalisasi toh mereka membawa nama Indonesia kok justru mereka akan menginspirasi anak kecil lebih semangat main bola bahkan punya impian jd pemain timnas,3,
12-09-2024,@NusBhisma Kekhawatiran Peter Gontha beralasan. Tapi saya memilih bersikap realistis dan pragmatis. Sampai kiamatpun kita tidak mungkin ke Final Piala Dunia tanpa naturalisasi karena orang Indonesia memang tidak memiliki DNA sepak bola.,NusBhisma,1834173068538757204,anneserlo,Kekhawatiran Peter Gontha beralasan Tapi saya memilih bersikap realistis dan pragmatis Sampai kiamatpun kita tidak mungkin ke Final Piala Dunia tanpa naturalisasi karena orang Indonesia memang tidak memiliki DNA sepak bola,3,
12-09-2024,@genomefreak_dna Saya bantu jawab sependek mungkin. Indonesia sudah melakukan gelombang pertama naturalisasi ketika jaman irfan bachdim (pernah bermain di liga jepang) stefano lilipaly dan 2 lainya. Waktu itu ketua federasi sepak bola indonesia masih di isi oleh pejabat korup,genomefreak_dna,1834170242635092239,maungstea90,Saya bantu jawab sependek mungkin Indonesia sudah melakukan gelombang pertama naturalisasi ketika jaman irfan bachdim pernah bermain di liga jepang stefano lilipaly dan  lainya Waktu itu ketua federasi sepak bola indonesia masih di isi oleh pejabat korup,2,
12-09-2024,@labiebsadat ET blm bisa merevolusi Liga terlalu kuat mafianya. ET terpaksa merevolusi timnas demi prestasi. Orang Indonesia gila bola siapa yg gak suka timnasnya berprestasi? Banyaknya naturalisasi bagian dr proses. mudah2an estafet kepemimpinan PSSI dapat meningkatkan prestasi.,labiebsadat,1834168779263410459,dipoernama,ET blm bisa merevolusi Liga terlalu kuat mafianya ET terpaksa merevolusi timnas demi prestasi Orang Indonesia gila bola siapa yg gak suka timnasnya berprestasi Banyaknya naturalisasi bagian dr proses mudahan estafet kepemimpinan PSSI dapat meningkatkan prestasi,3,
12-09-2024,Mungkin klu kader Parpol yg ngomong ttg sepak bola Indonesia dicurigai tendensius. Pendukung timnas PSSI ratusan juta potensial dijadikan konstituen PEMAIN NATURALISASI BANGGA MENYANYIKAN INDONESIA RAYA &amp; TANAH AIRKU. Pendukung timnas pun bangga kpd mereka. Erick Thohir ,,1834168011005026579,JohanRohani1,Mungkin klu kader Parpol yg ngomong ttg sepak bola Indonesia dicurigai tendensius Pendukung timnas PSSI ratusan juta potensial dijadikan konstituen PEMAIN NATURALISASI BANGGA MENYANYIKAN INDONESIA RAYA amp TANAH AIRKU Pendukung timnas pun bangga kpd mereka Erick Thohir,3,
12-09-2024,Mantan Dubes Indonesia untuk Polandia Peter Gontha mendapatkan informasi bahwa para pemain naturalisasi masih memegang paspor negara lama. #kumparanBOLA #bola #text #happening https://t.co/kT4Rv5EpCr,,1834163821990346774,kumparan,Mantan Dubes Indonesia untuk Polandia Peter Gontha mendapatkan informasi bahwa para pemain naturalisasi masih memegang paspor negara lama kumparanBOLA bola text happening,2,
12-09-2024,@Indostransfer Di Sepak bola ini hal yang biasa terjadi Bung! FIFA membolehkannya. Gak cuma Indonesia seluruh negara dunia melakukan naturalisasi pemain untuk mewakili sepak bola negaranya. Liat aja tu negara-negara Eropa. Yang gak melakukan neturalisasi hanya Negara dg populasi yg homogen.,Indostransfer,1834161544848179277,syeikh_fazza,Di Sepak bola ini hal yang biasa terjadi Bung FIFA membolehkannya Gak cuma Indonesia seluruh negara dunia melakukan naturalisasi pemain untuk mewakili sepak bola negaranya Liat aja tu negaranegara Eropa Yang gak melakukan neturalisasi hanya Negara dg populasi yg homogen,3,
12-09-2024,@Maulanaajah397 @garistengah_id Orang luar akan bilang: Indonesia hebat membina pemain bola pasti lah orang tuanya disiplin pastilah SSB di sana berkualitas pasti lah federasinya punya sistem pembinaan olahraga dan liga yang hebat. Dengan Timnas Naturalisasi sekarang apakah orang luar akan bilang begitu?,Maulanaajah397,1834157813498572847,AdiX404,Orang luar akan bilang Indonesia hebat membina pemain bola pasti lah orang tuanya disiplin pastilah SSB di sana berkualitas pasti lah federasinya punya sistem pembinaan olahraga dan liga yang hebat Dengan Timnas Naturalisasi sekarang apakah orang luar akan bilang begitu,2,
12-09-2024,@gilabola_ina Naturalisasi adalah sebuah keniscayaan karena sistem pembinaan rekrutmen pemain timnas sebelum era @erickthohir @pssi yg amburadul ...naturalisasi ini adalah sebuah proses yg harus dilewati utk memotivasi pemain2 indonesia menjadi pemain bola sungguhan bukan pura2...,gilabola_ina,1834156738934948265,awiyanto65,Naturalisasi adalah sebuah keniscayaan karena sistem pembinaan rekrutmen pemain timnas sebelum era   yg amburadul naturalisasi ini adalah sebuah proses yg harus dilewati utk memotivasi pemain indonesia menjadi pemain bola sungguhan bukan pura,3,
12-09-2024,@zenrs Sebenarnya kondisi Timnas Indonesia saat ini menunjukkan bhw sepak bola belum menjadi olah raga yang cocok bagi pemain lokal. Mungkin nanti saat pemain lokal postur badannya sudah seperti pemain naturalisasi baru bisa jadi olah raga dgn prestasi internasional bagi pemain lokal.,zenrs,1834151215569223745,fadjar_rijadi,Sebenarnya kondisi Timnas Indonesia saat ini menunjukkan bhw sepak bola belum menjadi olah raga yang cocok bagi pemain lokal Mungkin nanti saat pemain lokal postur badannya sudah seperti pemain naturalisasi baru bisa jadi olah raga dgn prestasi internasional bagi pemain lokal,2,
12-09-2024,@hailoenih @Indostransfer Elit ga pny malu kita hrs ga pny malu juga? Pny harga diri sedikitlah. Yg kasihan itu pemain2 Indonesia yg sudah berkorban uang waktu dan tenaga utk jadi pemain timnas. Ujung2nya ga bisa main di Timnas gara2 pemain naturalisasi. Skr anak2 ga mau lagi bermimpi jd pemain bola,hailoenih,1834145883266617743,AdiX404,Elit ga pny malu kita hrs ga pny malu juga Pny harga diri sedikitlah Yg kasihan itu pemain Indonesia yg sudah berkorban uang waktu dan tenaga utk jadi pemain timnas Ujungnya ga bisa main di Timnas gara pemain naturalisasi Skr anak ga mau lagi bermimpi jd pemain bola,1,
12-09-2024,@Harjin01 @Shidayat_ngk @zenrs Mas nonton bola mulai kapan ? Tau gak tujuan dulu pemain2 liga di naturalisasi apa Tujuanya bukan timnas mas Tujuanya biar bisa memperpanjang karir di liga Indonesia,Harjin01,1834145406844010925,_agiss,Mas nonton bola mulai kapan  Tau gak tujuan dulu pemain liga di naturalisasi apa Tujuanya bukan timnas mas Tujuanya biar bisa memperpanjang karir di liga Indonesia,3,
12-09-2024,https://t.co/qO31jwKIL7 Peter Gontha dubes RI untuk Polandia soroti 9 pemain naturalisasi diaspora dan merasa malu hingga sebut sepak bola Indonesia palsu,,1834143880033566769,lelasipit,Peter Gontha dubes RI untuk Polandia soroti  pemain naturalisasi diaspora dan merasa malu hingga sebut sepak bola Indonesia palsu,1,
12-09-2024,@andreasmarbun Kurikulum pembinaan sepak bola indonesia sudah sampai mana?,andreasmarbun,1834142203926683804,rayzapratamaa,Kurikulum pembinaan sepak bola indonesia sudah sampai mana,2,
12-09-2024,@garistengah_id biarin aja mantan Dubes Resah Toh Naturalisasi Pemain Bola uda jadi Trend Global banyak negara maju juga melakukan hal yg sama jadi biarkan saja pro dan kontra dan sepertinya di indonesia Publik sepakbolanya mayoritas menerima Cuma jemaah Towel and The Gank aja yg nolak,garistengah_id,1834142089086697535,hendri_suhu,biarin aja mantan Dubes Resah Toh Naturalisasi Pemain Bola uda jadi Trend Global banyak negara maju juga melakukan hal yg sama jadi biarkan saja pro dan kontra dan sepertinya di indonesia Publik sepakbolanya mayoritas menerima Cuma jemaah Towel and The Gank aja yg nolak,3,
12-09-2024,@garistengah_id pendidikan bola indonesia kebelakang itu kurang. ga perlu disesali harus bisa moveon kedepan. indonesia sudah butuh pemain yang kelasnya eropa bukan kelas asia tenggara lagi. jadi untuk sekarang jalan naturalisasi sangat perlu dan berharap bibit2 unggul jg dicetak dr skrg,garistengah_id,1834141823926951970,irfanrahm_15,pendidikan bola indonesia kebelakang itu kurang ga perlu disesali harus bisa moveon kedepan indonesia sudah butuh pemain yang kelasnya eropa bukan kelas asia tenggara lagi jadi untuk sekarang jalan naturalisasi sangat perlu dan berharap bibit unggul jg dicetak dr skrg,3,
12-09-2024,@zenrs menurut saya tidak ada salahnya jika mereka memang ingin membela timnas Indonesia. toh mereka juga punya hak mereka punya garis keturunan Indonesia. untuk orang yang udah ngikutin timnas dari lama pasti nemuin perbedaan sama pemain naturalisasi jaman dulu sama jaman sekarang.,zenrs,1834138000042983905,Totvoetbal,menurut saya tidak ada salahnya jika mereka memang ingin membela timnas Indonesia toh mereka juga punya hak mereka punya garis keturunan Indonesia untuk orang yang udah ngikutin timnas dari lama pasti nemuin perbedaan sama pemain naturalisasi jaman dulu sama jaman sekarang,3,
12-09-2024,@Zeik_Ul @nopalajaala @joandreko @labiebsadat Poinnya setelah gk main bola ada pemain yg buang paspor Indonesia dan lebih milih jadi wna buat kehidupan setelah pensiunnya. Dia cuma pilih naturalisasi sementara doang ibaratnya kaya pemain bayaran tarkam,Zeik_Ul,1834136981447508349,man_number8,Poinnya setelah gk main bola ada pemain yg buang paspor Indonesia dan lebih milih jadi wna buat kehidupan setelah pensiunnya Dia cuma pilih naturalisasi sementara doang ibaratnya kaya pemain bayaran tarkam,1,
12-09-2024,@Indostransfer Pemain naturalisasi ini sudah merasakan berbagai privilage di negara asal sampai berkembang jdi pemain hebat tapi bukannya copypaste sistem pendidikan bola nya malah pemainnya yg diambil trus mau blg untuk jadi motivasi? motivasi kayak gmn.. jdi kayak ada club namanya indonesia,Indostransfer,1834135225594740889,algosphilia,Pemain naturalisasi ini sudah merasakan berbagai privilage di negara asal sampai berkembang jdi pemain hebat tapi bukannya copypaste sistem pendidikan bola nya malah pemainnya yg diambil trus mau blg untuk jadi motivasi motivasi kayak gmn jdi kayak ada club namanya indonesia,1,
12-09-2024,@garistengah_id Point 7. bisa kok dimulai dari skrg dan sdh ada banyak anak-anak masuk tim atau klub bola hanya perlu lebih modernisasi aja. Tapi program naturalisasi skrg sangat keren membuat level kita naik dulu sambil terus pembinaan anak Indonesia digencarkan. Pak Peter jgn malu maju terus,garistengah_id,1834133662763549025,yul45102796,Point  bisa kok dimulai dari skrg dan sdh ada banyak anakanak masuk tim atau klub bola hanya perlu lebih modernisasi aja Tapi program naturalisasi skrg sangat keren membuat level kita naik dulu sambil terus pembinaan anak Indonesia digencarkan Pak Peter jgn malu maju terus,3,
12-09-2024,@Calvindondonk Tp masih banyak nyiyirin pemain naturalisasi.. Masalah pasport aja nyiyir mereka bermain untuk timnas Indonesia. Yang nyiyir hidup aja sudah Alhamdulillah. Mereka pengen balik ke habitatnya pemain lokal pret + bermain di Piala ciki aff.,wensayne,1834378325369979259,ndarusipit28,Tp masih banyak nyiyirin pemain naturalisasi Masalah pasport aja nyiyir mereka bermain untuk timnas Indonesia Yang nyiyir hidup aja sudah Alhamdulillah Mereka pengen balik ke habitatnya pemain lokal pret  bermain di Piala ciki aff,3,
12-09-2024,PSSI Klarifikasi Isu Pemain Naturalisasi di Skuad Timnas Indonesia yang Memiliki Paspor Ganda https://t.co/dwAiHDcyrf,,1834375625265873222,dwyt_farm,PSSI Klarifikasi Isu Pemain Naturalisasi di Skuad Timnas Indonesia yang Memiliki Paspor Ganda,2,
12-09-2024,@idextratime @SofascoreINT Sayang masih ada nyiyirin pemain naturalisasi. Mereka lebih baik daripada mereka nyiyirin masalah pasport mereka masih bisa bela timnas Indonesia mereka yang nyiyirin hidup aja Alhamdulillah. Mereka lebih suka kembali ke habitatnya asli pemain lokal pret + piala aff,idextratime,1834373231584936218,ndarusipit28,Sayang masih ada nyiyirin pemain naturalisasi Mereka lebih baik daripada mereka nyiyirin masalah pasport mereka masih bisa bela timnas Indonesia mereka yang nyiyirin hidup aja Alhamdulillah Mereka lebih suka kembali ke habitatnya asli pemain lokal pret  piala aff,3,
12-09-2024,@garistengah_id Tunjangan sosial ???? Tunjngan sosial mereka gak seberapa di bnding engangement yg d dapat saat menjdi pemain indonesia toh yg d naturalisasi itu 90% pemain timnas masih ada keturunan indonesia (kecuali paes). Gak mungkin pak erick tidk menawarkan hal lain saat mereka bergabung.,garistengah_id,1834366107605762312,MadjidRiza,Tunjangan sosial  Tunjngan sosial mereka gak seberapa di bnding engangement yg d dapat saat menjdi pemain indonesia toh yg d naturalisasi itu  pemain timnas masih ada keturunan indonesia kecuali paes Gak mungkin pak erick tidk menawarkan hal lain saat mereka bergabung,3,
12-09-2024,@JakOnline Opini nya bagus tapi gimana yang kita tekan kan kepada pemain yang ingin di naturalisasi nya ? Untuk pemain yang ingin bela Timnas Indonesia sebelum di sumpah Pemain juga udah clear dengan melepas kewarganegaraan sebelumnya ? yok diskusi,JakOnline,1834365123957498093,mihijjjj,Opini nya bagus tapi gimana yang kita tekan kan kepada pemain yang ingin di naturalisasi nya  Untuk pemain yang ingin bela Timnas Indonesia sebelum di sumpah Pemain juga udah clear dengan melepas kewarganegaraan sebelumnya  yok diskusi,3,
12-09-2024,@garistengah_id Dengan pemain sebagian besar naturalisasi rakyat Indonesia bangga dgn prestasi timnas. Bisa dibayangkan bagaimana kebanggaan seluruh rakyat Indonesia bila timnas 100% pribumi. Semoga program naturalisasi ini bukan utk selamanya.,garistengah_id,1834357616912597334,KremataC,Dengan pemain sebagian besar naturalisasi rakyat Indonesia bangga dgn prestasi timnas Bisa dibayangkan bagaimana kebanggaan seluruh rakyat Indonesia bila timnas  pribumi Semoga program naturalisasi ini bukan utk selamanya,3,
12-09-2024,@sporttiaphari Statuta Fifa apabila pemain sudah memperkuat timnas senior suatu negara tidak bisa lagi memperkuat timnas lain. Jadi pemain naturalisasi yg saat ini memilih membela Indonesia mengambil resiko juga jadi kenapa harus dipermasalahkan. Toh klo sudah memilih tidak ada jalan kembali,sporttiaphari,1834348318534894043,pialangmalang,Statuta Fifa apabila pemain sudah memperkuat timnas senior suatu negara tidak bisa lagi memperkuat timnas lain Jadi pemain naturalisasi yg saat ini memilih membela Indonesia mengambil resiko juga jadi kenapa harus dipermasalahkan Toh klo sudah memilih tidak ada jalan kembali,3,
12-09-2024,@garistengah_id Mereka punya darah Indonesia dan punya family history yg berkaitan dengan Indonesia. Nyari talent jg gak asal comot. Liat aja timnas luar negri jg banyak yg naturalisasi pemain yg bahkan ga punya darah asal negara tsb.,garistengah_id,1834347990523515215,irtikcantik,Mereka punya darah Indonesia dan punya family history yg berkaitan dengan Indonesia Nyari talent jg gak asal comot Liat aja timnas luar negri jg banyak yg naturalisasi pemain yg bahkan ga punya darah asal negara tsb,3,
12-09-2024,@TimnasIndonesia Permintaan kusus buat para konten kreator seperti youtuber&amp;lain2 jngan pakai lagi narasi dan diksi naturalisasi srta diaspora.semua pemain timnas indonesia saat ini adalah anak-anak bangsa putra-putra terbaik bangsa indonesia yang sah dan punya hak &amp; kwajiban yg sama dgn yg lain,HendriLusi20332,1834340145740611706,HendriLusi20332,Permintaan kusus buat para konten kreator seperti youtuberamplain jngan pakai lagi narasi dan diksi naturalisasi srta diasporasemua pemain timnas indonesia saat ini adalah anakanak bangsa putraputra terbaik bangsa indonesia yang sah dan punya hak amp kwajiban yg sama dgn yg lain,3,
12-09-2024,Yang bikin malas tuh suporter Indonesia ini jadi gak objektif karena terbawa euforia. Kebetulan saja Indonesia mainnya bagus sekarang. Tapi... Kalau timnas main jelek maka berbaliklah orang-orang mengangkat isu-isu naturalisasi mempertanyakan nasionalisme mereka,whendarkness_,1834315820119576744,whendarkness_,Yang bikin malas tuh suporter Indonesia ini jadi gak objektif karena terbawa euforia Kebetulan saja Indonesia mainnya bagus sekarang Tapi Kalau timnas main jelek maka berbaliklah orangorang mengangkat isuisu naturalisasi mempertanyakan nasionalisme mereka,2,
12-09-2024,Profil Peter Gontha Mantan Dubes yang Viral Gegara Sindir Naturalisasi Timnas Indonesia https://t.co/RvdQ9LpLzo,,1834314157996347725,MSNindonesia,Profil Peter Gontha Mantan Dubes yang Viral Gegara Sindir Naturalisasi Timnas Indonesia,2,
12-09-2024,@NenkMonica Manfaatkan kehadiran pemain naturalisasi di dalam timnas sepakbola Indonesia sebagai penggugah semangat pemain lokal untuk meningkatkan daya saing. Jangankan 9 pemain dalam starting lineup 11 pemain pun tetap akan saya dukung 100% !,NenkMonica,1834302519516037248,mcflyedd,Manfaatkan kehadiran pemain naturalisasi di dalam timnas sepakbola Indonesia sebagai penggugah semangat pemain lokal untuk meningkatkan daya saing Jangankan  pemain dalam starting lineup  pemain pun tetap akan saya dukung,3,
12-09-2024,@skapfarnaw @wallstreet_id @TMidn_news kegiatan memakai hp samsung dibandingkan dengan Pemain yang mewakilin indonesia di perlombaan dunia? kocak tapi benersih timnas bakal maju mungkin sekalian presiden indonesia naturalisasi biar negara ini maju,skapfarnaw,1834291331868590155,FRebahan,kegiatan memakai hp samsung dibandingkan dengan Pemain yang mewakilin indonesia di perlombaan dunia kocak tapi benersih timnas bakal maju mungkin sekalian presiden indonesia naturalisasi biar negara ini maju,1,
12-09-2024,@0xprtma @Indostransfer federasi berhasil meninabobokan masyarakat dengan program naturalisasi untuk jangka panjang 20-30 tahun kedepan? blm ada roadmapnya kalo masyarakat gak kawal Federasi supaya push kualitas ekosistem sepakbola Indonesia ya udah pasti setelah generasi ini habis timnas ancur lg,nadzifAyub,1834288620620165345,nadzifAyub,federasi berhasil meninabobokan masyarakat dengan program naturalisasi untuk jangka panjang  tahun kedepan blm ada roadmapnya kalo masyarakat gak kawal Federasi supaya push kualitas ekosistem sepakbola Indonesia ya udah pasti setelah generasi ini habis timnas ancur lg,1,
